season,race_id,driver,team,lap_number,lap_time,sector_1_time,sector_2_time,sector_3_time,stint,compound,tyre_life,track_temp,air_temp,wind_speed,wind_dir,speed_mean,throttle_mean,brake_mean,rpm_mean,drs_activations
2019,2019_BHR,PER,Racing Point,40.0,96.628,30.812,42.143,23.673000000000002,3.0,MEDIUM,7.0,28.0,26.4,2.4,45,200.06388206388206,65.27764127764128,0.2113022113022113,10152.746928746928,0
2019,2019_BHR,PER,Racing Point,41.0,96.441,30.593,42.318,23.53,3.0,MEDIUM,8.0,28.0,26.4,3.3,23,200.32266009852216,65.04926108374384,0.20935960591133004,10114.839901477833,0
2019,2019_BHR,PER,Racing Point,42.0,96.419,30.49,42.239,23.69,3.0,MEDIUM,9.0,28.0,26.3,3.4,22,200.77205882352942,65.74264705882354,0.2034313725490196,10076.031862745098,0
2019,2019_BHR,PER,Racing Point,43.0,96.568,30.575,42.209,23.784,3.0,MEDIUM,10.0,28.0,26.3,2.8,47,200.23832923832924,65.73218673218673,0.20393120393120392,10110.402948402949,0
2019,2019_BHR,PER,Racing Point,44.0,98.298,30.5,43.789,24.009,3.0,MEDIUM,11.0,27.8,26.3,2.6,62,196.68115942028984,60.306763285024154,0.2246376811594203,9988.316425120773,27
2019,2019_BHR,PER,Racing Point,45.0,97.871,31.32,42.714,23.837,3.0,MEDIUM,12.0,27.8,26.3,2.5,59,197.34140435835351,60.116222760290555,0.24939467312348668,10056.929782082325,90
2019,2019_BHR,PER,Racing Point,46.0,96.348,30.299,42.439,23.61,3.0,MEDIUM,13.0,27.7,26.2,2.8,63,200.74074074074073,65.12345679012346,0.20987654320987653,10113.940740740742,27
2019,2019_BHR,PER,Racing Point,47.0,96.462,30.475,42.148,23.839,3.0,MEDIUM,14.0,27.7,26.2,2.9,60,201.25925925925927,66.1753086419753,0.20493827160493827,10121.570370370371,0
2019,2019_BHR,PER,Racing Point,48.0,96.529,30.34,42.626,23.563,3.0,MEDIUM,15.0,27.6,26.2,3.3,33,200.67401960784315,65.95343137254902,0.2034313725490196,10078.661764705883,0
2019,2019_BHR,PER,Racing Point,49.0,96.627,30.475,42.405,23.747,3.0,MEDIUM,16.0,27.5,26.1,2.9,58,200.2211302211302,65.30466830466831,0.20393120393120392,10061.89434889435,0
2019,2019_BHR,PER,Racing Point,50.0,96.468,30.413,42.306,23.749,3.0,MEDIUM,17.0,27.5,26.1,2.9,60,200.77149877149878,65.75921375921376,0.20147420147420148,10086.805896805898,0
2019,2019_BHR,PER,Racing Point,51.0,96.33,30.273,42.357,23.7,3.0,MEDIUM,18.0,27.5,26.1,2.9,57,200.81683168316832,66.86633663366337,0.2004950495049505,10082.455445544554,0
2019,2019_BHR,PER,Racing Point,52.0,97.153,30.561,42.601,23.991,3.0,MEDIUM,19.0,27.6,26.1,2.3,30,198.95620437956205,66.30413625304136,0.19708029197080293,10009.600973236009,0
2019,2019_BHR,PER,Racing Point,53.0,97.192,30.436,42.74,24.016,3.0,MEDIUM,20.0,27.6,26.1,2.6,52,199.25916870415648,65.98288508557457,0.20293398533007334,10056.278728606358,0
2019,2019_BHR,PER,Racing Point,54.0,108.817,30.762,42.514,35.541,3.0,MEDIUM,21.0,27.6,26.1,2.7,40,177.125,53.51754385964912,0.19517543859649122,9745.302631578947,146
2019,2019_BHR,PER,Racing Point,55.0,129.462,38.165,56.976,34.321,3.0,MEDIUM,22.0,27.5,26.1,3.4,25,149.68065693430657,40.302919708029194,0.3302919708029197,9309.609489051094,548
2019,2019_BHR,PER,Racing Point,56.0,116.399,41.215,46.316,28.868,3.0,MEDIUM,23.0,27.6,26.1,3.4,24,166.0204081632653,49.436734693877554,0.2755102040816326,9830.483673469387,490
2019,2019_BHR,PER,Racing Point,57.0,120.523,40.242,52.711,27.57,3.0,MEDIUM,24.0,27.4,26.1,2.5,19,160.61689587426326,35.950884086444006,0.22986247544204322,9317.467583497053,509
2019,2019_BHR,LEC,Ferrari,1.0,99.466,,42.805,23.773,1.0,SOFT,4.0,29.2,26.1,2.3,16,186.42992874109262,65.19952494061758,0.21377672209026127,9983.760095011876,421
2019,2019_BHR,LEC,Ferrari,2.0,96.602,30.754,42.16,23.688,1.0,SOFT,5.0,29.3,26.1,2.3,22,200.1056511056511,68.33169533169533,0.20393120393120392,9996.356265356266,407
2019,2019_BHR,LEC,Ferrari,3.0,96.383,30.557,42.091,23.735,1.0,SOFT,6.0,29.3,26.2,1.6,11,200.59753086419752,68.80740740740741,0.20246913580246914,9962.461728395061,0
2019,2019_BHR,LEC,Ferrari,4.0,96.874,30.496,42.222,24.156,1.0,SOFT,7.0,29.3,26.2,1.9,36,199.04889975550122,67.84352078239608,0.20537897310513448,9875.139364303179,65
2019,2019_BHR,LEC,Ferrari,5.0,97.214,30.629,42.568,24.017,1.0,SOFT,8.0,29.2,26.2,3.1,41,198.5808823529412,65.98774509803921,0.2181372549019608,9854.392156862745,127
2019,2019_BHR,LEC,Ferrari,6.0,96.911,30.488,42.533,23.89,1.0,SOFT,9.0,29.3,26.2,3.4,59,200.04889975550122,67.72616136919315,0.19559902200489,9982.887530562348,28
2019,2019_BHR,LEC,Ferrari,7.0,97.068,30.735,42.483,23.85,1.0,SOFT,10.0,29.2,26.2,2.3,3,199.18627450980392,68.24754901960785,0.19117647058823528,9845.225490196079,0
2019,2019_BHR,LEC,Ferrari,8.0,97.789,30.855,42.945,23.989,1.0,SOFT,11.0,29.1,26.2,2.9,40,198.0726392251816,67.93704600484261,0.1937046004842615,9885.702179176755,0
2019,2019_BHR,LEC,Ferrari,9.0,97.205,30.738,42.502,23.965,1.0,SOFT,12.0,29.1,26.2,2.4,355,198.77149877149878,67.43734643734643,0.19164619164619165,9857.167076167076,0
2019,2019_BHR,LEC,Ferrari,10.0,97.271,30.708,42.65,23.913,1.0,SOFT,13.0,28.9,26.2,2.7,41,198.87834549878346,67.7080291970803,0.19708029197080293,9835.175182481751,0
2019,2019_BHR,LEC,Ferrari,11.0,97.193,30.855,42.434,23.904,1.0,SOFT,14.0,28.8,26.1,1.9,22,199.15365853658537,67.55853658536586,0.18536585365853658,9825.856097560976,0
2019,2019_BHR,LEC,Ferrari,12.0,97.452,30.819,42.624,24.009,1.0,SOFT,15.0,28.8,26.1,2.5,334,198.60827250608273,67.20194647201946,0.18491484184914841,9821.416058394161,0
2019,2019_BHR,LEC,Ferrari,13.0,99.996,30.918,42.546,26.532,1.0,SOFT,16.0,28.8,26.1,2.5,31,193.22142857142856,65.62619047619047,0.20238095238095238,9779.835714285715,0
2019,2019_BHR,LEC,Ferrari,14.0,116.203,51.874,40.97,23.359,2.0,MEDIUM,1.0,28.9,26.1,1.6,352,167.21063394683026,66.79754601226993,0.2085889570552147,9331.040899795502,0
2019,2019_BHR,LEC,Ferrari,15.0,93.914,29.65,41.136,23.128,2.0,MEDIUM,2.0,28.8,26.1,2.1,26,206.10353535353536,69.66666666666667,0.1994949494949495,10096.227272727272,38
